episode_id,keyword
S21-E1,2d animation
S21-E2,1930s to 2020s
S21-E2,teacher
S21-E2,school
S21-E2,father and son talk
S21-E2,bakery
S21-E2,self help book
S21-E2,substitute teacher
S21-E2,fired from the job
S21-E2,principal's office
S21-E2,liquor
S21-E2,prank gone wrong
S21-E2,2d animation
S21-E2,vibrating cell phone
S21-E2,text messaging
S21-E2,floppy drive
S21-E2,floppy disk
S21-E3,1930s to 2020s
S21-E3,ultimate fighting
S21-E3,2d animation
S21-E4,halloween episode
S21-E4,spider man costume
S21-E4,reference to turner classic movies
S21-E4,reference to dracula
S21-E4,reference to the wolfman
S21-E4,reference to the mummy
S21-E4,reference to frankenstein
S21-E4,reference to spongebob squarepants
S21-E4,reference to iron man
S21-E4,hit with a newspaper
S21-E4,hit with a rolling pin
S21-E4,x for eye
S21-E4,reference to the phantom of the opera
S21-E4,1930s to 2020s
S21-E4,tavern
S21-E4,trapdoor
S21-E4,blood
S21-E4,fast food
S21-E4,zombie
S21-E4,stage
S21-E4,musical number
S21-E4,alien
S21-E4,knife
S21-E4,paper cutter
S21-E4,ding dong ditch
S21-E4,cat costume
S21-E4,zorro costume
S21-E4,halloween party
S21-E4,jack sparrow costume
S21-E4,spongebob squarepants costume
S21-E4,harry potter costume
S21-E4,iron man costume
S21-E4,joker costume
S21-E4,halloween costume
S21-E4,mummy
S21-E4,werewolf
S21-E4,dracula
S21-E4,frankenstein's monster
S21-E4,halloween spoof
S21-E4,death
S21-E4,safety zone
S21-E4,rifle
S21-E4,hamburger
S21-E4,sister murders brother
S21-E4,2d animation
S21-E4,spiraling eyes
S21-E4,reference to the phantom of the opera the stage musical
S21-E4,reference to alfred hitchcock
S21-E4,murder
S21-E4,zombie spoof
S21-E4,zombie child
S21-E4,mad cow disease
S21-E4,impaled by pipe
S21-E4,halloween
S21-E4,disembodied head
S21-E4,beheading
S21-E5,1930s to 2020s
S21-E5,2d animation
S21-E6,1930s to 2020s
S21-E6,2d animation
S21-E7,1930s to 2020s
S21-E7,wiccan
S21-E7,moonshine
S21-E7,coven
S21-E7,reference to judy blume
S21-E7,2d animation
S21-E7,witches' coven
S21-E7,teenage witch
S21-E7,witch
S21-E7,witch hunt
S21-E7,wikipedia
S21-E7,redneck stereotype
S21-E8,1930s to 2020s
S21-E8,reference to xbox 360
S21-E8,orphanage
S21-E8,tic tacs
S21-E8,hdtv
S21-E8,2d animation
S21-E8,sex positions
S21-E8,kama sutra
S21-E8,birth control pill
S21-E9,1930s to 2020s
S21-E9,2d animation
S21-E10,1930s to 2020s
S21-E10,2d animation
S21-E11,1930s to 2020s
S21-E11,lottery
S21-E11,wedding
S21-E11,lottery ticket
S21-E11,blackmail
S21-E11,hdtv
S21-E11,nintendo wii
S21-E11,iphone
S21-E11,2d animation
S21-E11,zero gravity
S21-E11,wilhelm scream
S21-E11,thought bubble
S21-E11,space travel
S21-E11,soul returns to body
S21-E11,soul leaves body
S21-E11,retirement home
S21-E11,reference to jerry lewis
S21-E11,reference to adolf hitler
S21-E11,reference to cole porter
S21-E11,reference to coldplay
S21-E11,nintendo
S21-E11,knock knock joke
S21-E11,incentive program
S21-E11,heart rate monitor
S21-E11,driving off cliff
S21-E11,car over cliff
S21-E11,car accident
S21-E11,near death experience
S21-E11,lottery winner
S21-E11,hospital
S21-E11,car crash
S21-E12,1930s to 2020s
S21-E12,olympic
S21-E12,curling
S21-E12,2d animation
S21-E12,winter olympics
S21-E12,unwed pregnancy
S21-E12,unplanned pregnancy
S21-E12,left handedness
S21-E12,canadian stereotype
S21-E13,1930s to 2020s
S21-E13,escape
S21-E13,diary
S21-E13,slave
S21-E13,canada
S21-E13,family tree
S21-E13,1860s
S21-E13,abolishment of slavery
S21-E13,abolition movement
S21-E13,escape from slavery
S21-E13,abolitionist
S21-E13,canadian history
S21-E13,interracial relationship
S21-E13,2d animation
S21-E13,cookbook
S21-E13,black history month
S21-E13,underground railroad
S21-E13,u.s. canadian border
S21-E13,southern belle
S21-E13,slave owner
S21-E13,escaped slave
S21-E13,emancipation
S21-E13,canadian border
S21-E13,reference to abraham lincoln
S21-E14,1930s to 2020s
S21-E14,subway
S21-E14,2d animation
S21-E14,twitter
S21-E14,abandoned train
S21-E14,homework
S21-E14,hummingbird
S21-E15,global positioning satellite
S21-E15,1930s to 2020s
S21-E15,first lady
S21-E15,metric system usage
S21-E15,overachiever
S21-E15,zero tolerance
S21-E15,sexual harassment
S21-E15,first kiss
S21-E16,1930s to 2020s
S21-E16,israel
S21-E16,pilgrimage
S21-E16,2d animation
S21-E16,holy land
S21-E16,israeli
S21-E16,wailing wall
S21-E16,messiah complex
S21-E16,jerusalem
S21-E16,dead sea
S21-E17,1930s to 2020s
S21-E17,ant farm
S21-E17,2d animation
S21-E17,spiritual conversion
S21-E17,wolverine
S21-E17,prison laundry
S21-E17,abestsos
S21-E17,helium voice
S21-E17,severed nose
S21-E17,jack o'lantern
S21-E17,rotten food
S21-E17,bouncy castle
S21-E17,disgruntled worker
S21-E18,candy apple
S21-E18,1930s to 2020s
S21-E18,supervisor
S21-E18,friendship
S21-E18,picnic table
S21-E18,bank robbery
S21-E18,community service
S21-E18,sandwich
S21-E18,2d animation
S21-E18,hollow book
S21-E18,tire iron
S21-E18,amber alert
S21-E18,digging own grave
S21-E19,1930s to 2020s
S21-E19,beached whale
S21-E19,2d animation
S21-E19,bouncy castle
S21-E20,1930s to 2020s
S21-E20,surveillance camera
S21-E20,train station
S21-E20,bomb squad
S21-E20,hair dye
S21-E20,latex gloves
S21-E20,radioactive waste
S21-E20,reference to jiminy cricket
S21-E20,terrorist attack
S21-E20,plutonium
S21-E20,bomb explosion
S21-E20,2d animation
S21-E20,british stereotype
S21-E20,cockney accent
S21-E20,podium
S21-E20,debate team
S21-E20,dumb blonde joke
S21-E20,blonde stereotype
S21-E20,dirty bomb
S21-E21,no cell phone signal
S21-E21,1930s to 2020s
S21-E21,2d animation
S21-E21,island prison
S21-E21,weasel
S21-E22,1930s to 2020s
S21-E22,new neighbor
S21-E22,2d animation
S21-E22,reference to gilbert and sullivan
S21-E22,gilbert and sullivan
S21-E22,mortgage crisis
S21-E22,prison escape
S21-E22,dog urination
S21-E22,waitress
S21-E22,strait jacket
S21-E22,budget cutting
S21-E22,iceland
S21-E22,reference to beowulf
S21-E22,hybrid car
S21-E22,plastic surgery
S21-E22,switched identities
S21-E22,severed face
S21-E22,facelift
S21-E22,switched identity
S21-E23,1930s to 2020s
S21-E23,2d animation
S21-E23,bleeped speech
S21-E23,child swearing
S21-E23,sports bar
S21-E23,gay bar
S21-E23,lacrosse
S21-E23,hollywood sign
S21-E23,hollywood
S21-E23,ugly dog contest
S21-E23,talent contest
S21-E23,contest judge
S21-E23,california
S21-E23,misanthrope
S22-E1,1930s to 2020s
S22-E1,dutch stereotype
S22-E1,2d animation
S22-E1,dutch joke
S22-E1,crime against humanity
S22-E1,the hague netherlands
S22-E2,1930s to 2020s
S22-E2,facebook
S22-E2,2d animation
S22-E2,disgruntled customer
S22-E2,school dropout
S22-E2,universtiy drop out
S22-E2,small business loan
S22-E2,small business
S22-E2,bikeshop
S22-E2,reference to bill gates
S22-E2,reference to facebook
S22-E3,1930s to 2020s
S22-E3,2d animation
S22-E4,halloween episode
S22-E4,dracula character
S22-E4,reference to frankenstein
S22-E4,reference to satan
S22-E4,reference to yogi bear
S22-E4,reference to the incredible hulk
S22-E4,reference to the munsters
S22-E4,reference to the count from sesame street
S22-E4,reference to count chocula
S22-E4,reference to big bird
S22-E4,reference to sesame street
S22-E4,1930s to 2020s
S22-E4,board game
S22-E4,vampire
S22-E4,second honeymoon
S22-E4,scrabble
S22-E4,jack o'lantern
S22-E4,halloween
S22-E4,halloween spoof
S22-E4,wilhelm scream
S22-E4,cholesterol
S22-E4,vampire bite
S22-E4,crucifix
S22-E4,child vampire
S22-E4,segway
S22-E4,overbearing father
S22-E4,yacht
S22-E4,yahtzee
S22-E4,tivo
S22-E4,pelican
S22-E4,shark
S22-E4,pistol whip
S22-E4,flare gun
S22-E4,spear gun
S22-E4,hook through the chin
S22-E4,2d animation
S22-E5,1930s to 2020s
S22-E5,stuffed in locker
S22-E5,bully comeuppance
S22-E5,preparatory school
S22-E5,2d animation
S22-E6,1930s to 2020s
S22-E6,revenge
S22-E6,presumed dead
S22-E6,domed city
S22-E6,helicopter
S22-E6,memory erasure
S22-E6,reference to dick cheney
S22-E6,spitting
S22-E6,falling from height
S22-E6,suicide attempt
S22-E6,memory loss
S22-E6,woodchipper
S22-E6,struck by lightning
S22-E6,days to live
S22-E6,new york city
S22-E6,statue of liberty new york city
S22-E6,vaccine
S22-E6,2d animation
S22-E7,1930s to 2020s
S22-E7,pigeon
S22-E7,carrier pigeon
S22-E7,homing pigeon
S22-E7,ostrich farm
S22-E7,ostrich
S22-E7,2d animation
S22-E8,christmas episode
S22-E8,1930s to 2020s
S22-E8,dumbo character
S22-E8,christmas
S22-E8,north pole
S22-E8,hawaii
S22-E8,bachelor pad
S22-E8,fake injury
S22-E8,fake illness
S22-E8,neck brace
S22-E8,3d animation
S22-E8,dream
S22-E8,breakfast in bed
S22-E8,toy soldier
S22-E8,rocket pack
S22-E8,chloroform
S22-E8,mail truck
S22-E8,flying train
S22-E8,funny nazi
S22-E8,reference to adolf hitler
S22-E8,london blitz
S22-E8,swastika
S22-E8,christmas tree lot
S22-E8,missing mother
S22-E8,missing in action
S22-E8,telegram
S22-E8,female soldier
S22-E8,anthology
S22-E8,1940s
S22-E8,world war two
S22-E8,lighting a cigar
S22-E8,santa's helper
S22-E8,santa claus
S22-E8,christmas tree
S22-E8,snowman
S22-E8,gingerbread house
S22-E8,christmas in danger
S22-E9,1930s to 2020s
S22-E9,bribe
S22-E9,new year's day
S22-E9,what happened to epilogue
S22-E9,prison break
S22-E9,heart attack
S22-E9,returning character killed off
S22-E9,ordinance
S22-E9,attempted bribery
S22-E9,wearing a sound wire
S22-E9,omerta
S22-E9,snitch
S22-E9,hit with a shovel
S22-E9,ice cream truck
S22-E9,surveillance van
S22-E9,fitness gym
S22-E9,advent calendar
S22-E10,1930s to 2020s
S22-E10,scar
S22-E10,dodgeball
S22-E10,sandwich
S22-E10,friends who hate each other
S22-E10,fireworks
S22-E10,fourth of july
S22-E10,bored housewife
S22-E10,2d animation
S22-E11,1930s to 2020s
S22-E11,mistaken for gay
S22-E11,out of the closet
S22-E11,homophobia
S22-E11,last will and testament
S22-E11,tortoise
S22-E11,gay interest
S22-E11,gay stereotype
S22-E11,pretending to be gay
S22-E11,gay bar
S22-E11,2d animation
S22-E12,1930s to 2020s
S22-E12,beehive
S22-E12,beekeeper
S22-E12,bear
S22-E12,vacuum cleaner
S22-E12,vacuum
S22-E12,bee
S22-E12,cartoon mouse
S22-E12,mouse
S22-E12,cartoon cat
S22-E12,cat
S22-E12,retinal scanner
S22-E12,retina scan faked
S22-E12,retina scan
S22-E12,flash drive
S22-E12,minibike
S22-E12,2d animation
S22-E13,1930s to 2020s
S22-E13,gray hair
S22-E13,valentine's day
S22-E13,airbag
S22-E13,2d animation
S22-E14,reference to the golden globes
S22-E14,fictional academy awards ceremony
S22-E14,fictional academy awards
S22-E14,1930s to 2020s
S22-E14,self referential
S22-E14,los angeles california
S22-E14,2d animation
S22-E15,1930s to 2020s
S22-E15,desert
S22-E15,field trip
S22-E15,rattlesnake
S22-E15,coyote
S22-E15,eye popping out
S22-E15,pharmaceutical company
S22-E15,misanthrope
S22-E15,pharmaceutical industry
S22-E15,scorpion
S22-E15,2d animation
S22-E16,1930s to 2020s
S22-E16,cat lady
S22-E16,cheech and chong
S22-E16,hoarding
S22-E16,casting call
S22-E16,marijuana joint
S22-E16,stoner
S22-E16,audition
S22-E16,celery
S22-E16,2d animation
S22-E17,1930s to 2020s
S22-E17,baked beans
S22-E17,oil drum
S22-E17,anonymous text message
S31-E4,reference to stranger things
S31-E4,alien love interest
S31-E4,in love with an alien
S31-E4,alien human love
S31-E4,human alien love
S31-E4,woman in love with an alien
S31-E4,alien in love with a woman
S31-E4,alien human woman love
S31-E4,alien human woman relationship
S31-E4,human alien relationship
S31-E4,human alien boyfriend girlfriend relationship
S31-E4,reference to freddy krueger
S31-E4,female antichrist
S31-E4,baby antichrist
S31-E4,antichrist
S31-E4,ritual sacrifice
S31-E4,impaled
S31-E4,baby girl antichrist
S31-E4,girl antichrist
S31-E4,jubilee
S31-E4,three sixes
S31-E4,reference to disney
S31-E4,mickey mouse
S31-E4,mark of the beast
S31-E4,mark of antichrist
S31-E4,setting someone on fire
S31-E4,monster from another dimension
S31-E4,monster dimension
S31-E4,dark dimension
S31-E4,eaten alive
S31-E4,leg chopped off
S31-E4,cheating wife
S31-E4,body hopping
S31-E4,smashing through a wall
S31-E4,man eating monster
S31-E4,gore
S31-E4,body swap
S31-E4,reference to amazon the electronic commerce company
S31-E4,reference to google the tech company
S31-E4,god
S31-E4,devil baby
S31-E4,reference to global warming
S31-E4,reference to global warming denial
S31-E4,reference to climate change denial
S31-E4,reference to climate change
S31-E4,reincarnated
S31-E4,back from the dead
S31-E4,possessing someone
S31-E4,six pack abs
S31-E4,evil baby girl
S31-E4,1930s to 2020s
S31-E5,water park
S31-E5,sunscreen
S31-E5,funeral procession
S31-E5,killer whale
S31-E5,boat
S31-E5,flashback
S31-E5,fishing
S31-E5,child with liquor
S31-E5,captain's hat
S31-E5,drinking liquor from a bottle
S31-E5,porpoise
S31-E5,fire ant
S31-E5,blindfolded
S31-E5,drinking champagne
S31-E5,reference to johnny depp
S31-E5,woman proposing marriage
S31-E5,zoo
S31-E5,gorilla
S31-E5,tiger
S31-E5,television news
S31-E5,reference to larry ellison
S31-E5,reference to seinfeld
S31-E5,reference to james cameron
S31-E5,reference to bruce willis
S31-E5,altruism
S31-E5,ship sinking
S31-E5,banana
S31-E5,escaped gorilla
S31-E5,friendship with a gorilla
S31-E5,jane goodall
S31-E5,animal rescue
S31-E5,gorilla rescue
S31-E5,buying a boat
S31-E5,animal rights
S31-E5,sea world
S31-E5,eating self
S31-E5,orca
S31-E5,boat cruising
S31-E5,1930s to 2020s
S31-E6,reference to donny osmond
S31-E6,reference to flavor flav
S31-E6,reference to terry bradshaw
S31-E6,reference to youtube
S31-E6,reference to samuel beckett
S31-E6,church service
S31-E6,lumberjack
S31-E6,competition
S31-E6,reference to the mcrib
S31-E6,reference to woody harrelson
S31-E6,reference to nicolas cage
S31-E6,pug
S31-E6,reference to monsanto
S31-E6,reference to bass pro shop
S31-E6,homosexual relationship
S31-E6,1930s to 2020s
S31-E7,costa rica
S31-E7,family vacation
S31-E7,monkey
S31-E7,sunburn
S31-E7,waterfall
S31-E7,selfie
S31-E7,selfie stick
S31-E7,zip line
S31-E7,machete
S31-E7,jungle
S31-E7,marriage proposal on the phone
S31-E7,video call
S31-E7,father daughter relationship
S31-E7,spending beyond one's means
S31-E7,lesbian girlfriend
S31-E7,southern lesbian
S31-E7,man lesbian friendship
S31-E7,jungle vacation
S31-E7,living beyond one's means
S31-E7,day drinking
S31-E7,lesbian kiss
S31-E7,lesbian relationship
S31-E7,sister sister relationship
S31-E7,lesbian couple
S31-E7,lesbian breakup
S31-E7,lesbian couple making up
S31-E7,spoiled girl
S31-E7,fear of becoming poor
S31-E7,speaking bad spanish
S31-E7,mistaken for art theft
S31-E7,reckless driving
S31-E7,monkey troop
S31-E7,fear of not having enough money
S31-E7,lesbian
S31-E7,drinking polluted water
S31-E7,female drinking buddy
S31-E7,husband sister in law's lesbian girlfriend relationship
S31-E7,husband sister in law's lesbian girlfriend friendship
S31-E7,southern slang
S31-E7,speaking spanish
S31-E7,braggadocio
S31-E7,vacation swindle
S31-E7,dysfunctional father daughter relationship
S31-E7,zip lining
S31-E7,reference to men's rights activism
S31-E7,vacation photo
S31-E7,muscle building supplement
S31-E7,family villa
S31-E7,souvenir mistaken for an artifact
S31-E7,dunking face into a bowl
S31-E7,face in food
S31-E7,twirling hair
S31-E7,salt and pepper shaker
S31-E7,1930s to 2020s
S31-E8,thanksgiving
S31-E8,dressed as a pilgrim
S31-E8,year 1621
S31-E8,turkey
S31-E8,musket
S31-E8,shot in the head
S31-E8,shot to death
S31-E8,decapitated
S31-E8,chopping off head
S31-E8,cave
S31-E8,falling of a cliff
S31-E8,bear attack
S31-E8,artificial intelligence
S31-E8,reference to williams sonoma
S31-E8,reference to etsy
S31-E8,virtual assistant
S31-E8,wedgie
S31-E8,slapped in the face
S31-E8,slingshot
S31-E8,reference to oscar the grouch
S31-E8,airlock
S31-E8,spaceship crash
S31-E8,haystack
S31-E8,android pretending to be human
S31-E8,family of turkeys
S31-E8,space colonists
S31-E8,dystopian future
S31-E8,post apocalyptic
S31-E8,hologram
S31-E8,hypersleep
S31-E8,thanksgiving day
S31-E8,thanksgiving horror
S31-E8,extreme gore
S31-E8,headless turkey
S31-E8,end of humanity
S31-E8,severed turkey head
S31-E8,decapitation
S31-E8,pilgrim
S31-E8,killed by a bear
S31-E8,sentient blob
S31-E8,blob monster
S31-E8,starship
S31-E8,turkey killed
S31-E8,skeleton sucked out of body
S31-E8,empty human skin
S31-E8,massacre
S31-E8,slaughter
S31-E8,blood
S31-E8,horror anthology
S31-E8,balloon parade
S31-E8,swear word
S31-E8,friendly alien
S31-E8,saved by an alien
S31-E8,1930s to 2020s
S31-E9,ghost
S31-E9,video tape
S31-E9,shoveling a driveway
S31-E9,church service
S31-E9,dream
S31-E9,reference to jesus christ
S31-E9,facetime
S31-E9,ballet recital
S31-E9,riddle
S31-E9,school bus
S31-E9,reference to buddha
S31-E9,reference to david bowie
S31-E9,reference to yoda
S31-E9,family dinner
S31-E9,amazon alexa
S31-E9,toast
S31-E9,blimp
S31-E9,pushed off a cliff
S31-E9,losing one's religion
S31-E9,basement
S31-E9,getting drunk
S31-E9,uber
S31-E9,heaven
S31-E9,decapitated head
S31-E9,john the baptist character
S31-E9,jesus christ character
S31-E9,god character
S31-E9,abraham lincoln character
S31-E9,reference to steven spielberg
S31-E9,visitor's pass
S31-E9,hospital visit
S31-E9,vigil
S31-E9,prayer
S31-E9,peace symbol
S31-E9,buddha character
S31-E9,stained glass
S31-E9,1930s to 2020s
S31-E10,santa claus character
S31-E10,christmas ornament
S31-E10,christmas tree
S31-E10,online christmas shopping
S31-E10,escape from prison
S31-E10,pretending to be a priest
S31-E10,lighthouse keeper
S31-E10,lighthouse
S31-E10,muffin
S31-E10,inflatable santa
S31-E10,amusement park
S31-E10,drink ketchup
S31-E10,casino
S31-E10,cutting in line
S31-E10,reference to daniel day lewis
S31-E10,reference to mike myers
S31-E10,hit on the back of the head
S31-E10,knocked unconscious
S31-E10,porch pirate
S31-E10,decoy
S31-E10,dye pack
S31-E10,scott bakula character
S31-E10,steve ballmer character
S31-E10,sandra bullock character
S31-E10,blindfold
S31-E10,city bus
S31-E10,reference to uber
S31-E10,video call
S31-E10,shotgun
S31-E10,riding shotgun
S31-E10,contortionist
S31-E10,blimp
S31-E10,drone
S31-E10,helicopter
S31-E10,reindeer
S31-E10,singing baby shark
S31-E10,year 1935
S31-E10,ghost
S31-E10,coffin
S31-E10,character nickname in episode title
S31-E10,christmas eve
S31-E10,christmas day
S31-E10,midseason finale
S31-E10,slide whistle
S31-E10,kazoo
S31-E10,cymbals
S31-E10,rake
S31-E10,ship run aground
S31-E10,airport
S31-E10,mall santa
S31-E10,christmas episode
S31-E10,christmas
S31-E10,1930s to 2020s
S31-E11,reference to ebay
S31-E11,reference to maury povich
S31-E11,hologram
S31-E11,wedding invitation
S31-E11,reference to lowe's
S31-E11,tupac shakur character
S31-E11,orthodontist
S31-E11,reference to charlotte's web
S31-E11,braces
S31-E11,smile
S31-E11,vhs tape
S31-E11,reference to the birth control pill
S31-E11,reference to mary kay
S31-E11,wedding ceremony
S31-E11,bride wearing a veil
S31-E11,jewish wedding
S31-E11,rhinoceros
S31-E11,recycling bin
S31-E11,negative campaign ad
S31-E11,toblerone
S31-E11,mini bar
S31-E11,robot
S31-E11,debate
S31-E11,skype
S31-E11,power saving mode
S31-E11,rejection
S31-E11,man tells woman she should smile more
S31-E11,1930s to 2020s
S31-E12,1930s to 2020s
S31-E12,begins with a flashback
S31-E12,treasure map
S31-E12,younger version of self
S31-E12,treasure chest
S31-E12,reference to pearl jam
S31-E12,reference to the rock & roll hall of fame
S31-E12,reference to mark zuckerberg
S31-E12,reference to uber
S31-E12,reference to lyft
S31-E12,reference to grubhub
S31-E12,vending machine
S31-E12,soda
S31-E12,reference to john henry
S31-E12,user rating
S31-E12,self destruct
S31-E12,explosion
S31-E12,stem education
S31-E12,man against machine
S31-E12,vision of the future
S31-E12,future self
S31-E12,scene during episode end credits
S31-E12,riverboat
S31-E12,economic justice
S31-E12,dystopian future
S31-E12,robot takeover
S31-E12,gig economy
S31-E12,criticisms of the gig economy
S31-E12,serving soda
S31-E12,social satire
S31-E12,social criticism
S31-E12,substandard education
S31-E12,modern day labour exploitation
S31-E12,exploitation of children
S31-E12,man versus machine
S31-E12,gerontophobia
S31-E12,taking care of the elderly
S31-E12,making fun of the elderly
S31-E12,service economy
S31-E12,tech obsessed society
S31-E12,a.i. tricked into self destructing
S31-E12,algorithm
S31-E12,self destructive society
S31-E12,using video games for employee training
S31-E12,menial labour
S31-E12,employee training
S31-E12,social justice
S31-E12,class struggle
S31-E12,robots replacing workers
S31-E12,robots replacing humans
S31-E12,unhappy ending
S31-E12,robots stealing jobs
S31-E12,low skilled worker
S31-E12,low paid job
S31-E12,cynical view of the future
S31-E12,tech skepticism
S31-E12,drinking soda
S31-E12,blind optimism
S31-E12,delusional society
S31-E13,1930s to 2020s
S31-E13,vegan restaurant
S31-E13,character name in episode title
S31-E13,college professor
S31-E13,reference to albert einstein
S31-E13,cryptocurrency
S31-E13,reference to james chadwick
S31-E13,infomercial
S31-E13,shellfish allergy
S31-E13,reference to ed too tall jones
S31-E13,reference to meryl streep
S31-E13,trivia
S31-E13,reference to bruce willis
S31-E13,reference to jared leto
S31-E13,reference to donald trump
S31-E13,reference to roseanne barr
S31-E13,reference to christian bale
S31-E13,reference to katherine heigl
S31-E13,support group
S31-E13,television news
S31-E13,envy
S31-E13,reference to mariah carey
S31-E13,demolition derby
S31-E13,helicopter
S31-E13,reference to the bay city rollers
S31-E13,reference to soulcycle
S31-E13,yacht
S31-E13,champagne
S31-E13,subtly breaking the fourth wall
S31-E13,reference to disney
S31-E13,george washington character
S31-E13,richard m. nixon character
S31-E13,nerd
S31-E13,crossing the line with one's boss
S31-E13,calling boss by first name
S31-E13,boss punishes worker
S31-E13,reference to satoshi nakamoto
S31-E13,reference to bitcoin
S31-E13,group therapy
S31-E13,reference to vanity fair
S31-E13,nasal singing
S31-E13,singing a song about oneself
S31-E13,gold digger friend
S31-E13,gold digger friends
S31-E13,fake friends
S31-E13,opposites attract
S31-E13,dominating girlfriend
S31-E14,megaplex
S31-E14,watching a movie in a theater
S31-E14,paprika
S31-E14,time jump
S31-E14,reference to youtube
S31-E14,dragged down stairs
S31-E14,hospital visit
S31-E14,stretch band
S31-E14,limousine
S31-E14,drinking for courage
S31-E14,iron man spoof
S31-E14,thanos spoof
S31-E14,hawkeye spoof
S31-E14,drinking from a flask
S31-E14,glucose
S31-E14,character name in episode title
S31-E14,reference to thor
S31-E14,comic book store
S31-E14,reference to atlas
S31-E14,reference to the batarang
S31-E14,reference to from hell
S31-E14,reference to tintin
S31-E14,chinese takeout
S31-E14,swirly
S31-E14,lunch lady
S31-E14,black panther spoof
S31-E14,toupee
S31-E14,bullhorn
S31-E14,duct taped mouth
S31-E14,virtual reality
S31-E14,gaslighting
S31-E14,superhero
S31-E14,supervillain
S31-E14,sling shot
S31-E14,bomb
S31-E14,reference to disney
S31-E14,treehouse
S31-E15,daylight savings time
S31-E15,jail visit
S31-E15,reference to netflix
S31-E15,reference to hbo
S31-E15,jury member
S31-E15,tv tray
S31-E15,eating in front of tv
S31-E15,watching reality television
S31-E15,american sign language
S31-E15,tree falls on a man
S31-E15,cheerios
S31-E15,grimm's fairy tales
S31-E15,reference to steve jobs
S31-E15,reference to pinterest
S31-E15,breaking the fourth wall
S31-E15,world jumble
S31-E15,albert einstein character
S31-E15,library
S31-E15,card catalog
S31-E15,opossum
S31-E15,reference to tiffany haddish
S31-E15,reference padma lakshmi
S31-E15,cookbook
S31-E15,hiding in a closet
S31-E15,addiction center
S31-E15,character says are we there yet
S31-E15,playing solitaire
S31-E15,sleeping gas
S31-E15,gas mask
S31-E15,basket weaving
S31-E15,laser detection system
S31-E15,reference to bob seger
S31-E15,reference to spotify
S31-E15,reference to little river band
S31-E15,box of donuts
S31-E15,police car
S31-E15,jail cell
S31-E16,retirement home
S31-E16,reference to world war ii
S31-E16,statue
S31-E16,grenade
S31-E16,prank
S31-E16,mascot
S31-E16,wetting pants
S31-E16,jumping on a grenade
S31-E16,stuffed in a locker
S31-E16,eagle costume
S31-E16,shrek costume
S31-E16,group chat
S31-E16,washing dishes
S31-E16,chores
S31-E16,fishing
S31-E16,catching a fish
S31-E16,starting a fire
S31-E16,mentor
S31-E16,bar
S31-E16,psychiatrist
S31-E16,parade
S31-E16,pushing all the buttons on an elevator
S31-E16,slingshot
S31-E16,paramedic
S31-E16,ambulance
S31-E16,garbage dump
S31-E16,prayer before meal
S31-E16,baseball game
S31-E17,spin class
S31-E17,ceramics
S31-E17,pre school
S31-E17,cannabis store
S31-E17,reference to pikachu
S31-E17,reference to tommy chong
S31-E17,reference to cheech marin
S31-E17,reference to jergins lotion
S31-E17,competing businesses
S31-E17,band aid can
S31-E17,playing video games
S31-E17,reference to harrison ford
S31-E17,reference to dave chappelle
S31-E17,bong
S31-E17,social media influencer
S31-E17,store closing
S31-E17,first time marijuana smoker
S31-E18,virtual reality
S31-E18,playground
S31-E18,raccoon
S31-E18,pancake
S31-E18,reference to the moon landing
S31-E18,reference to the fall of the berlin wall
S31-E18,grapefruit
S31-E18,leftover pizza
S31-E18,car hits a tree
S31-E18,helium
S31-E18,balloon
S31-E18,reference to jackie chan
S31-E18,leftovers for breakfast
S31-E18,man chained to a wall
S31-E18,character repeating someone else's dialogue
S31-E18,catfish
S31-E18,fish fry
S31-E18,drunkenness
S31-E18,flat earth conspiracy theory
S31-E18,contract
S31-E18,shotgun
S31-E18,outhouse
S31-E18,power line
S31-E18,grits
S31-E18,moonshine
S31-E18,pregnant woman
S31-E18,gold tooth
S31-E18,whittling
S31-E18,stool
S31-E19,church service
S31-E19,missing letters on a sign
S31-E19,singing in a car
S31-E19,choir
S31-E19,traffic stop
S31-E19,expired parking meter
S31-E19,good deed
S31-E19,reference to craigslist
S31-E19,tithing
S31-E19,reference to alcoholics anonymous
S31-E19,couples counseling
S31-E19,bingo
S31-E19,barber
S31-E19,hitman
S31-E19,breaking the fourth wall
S31-E19,stuck in traffic
S31-E19,vegetarian
S31-E19,reference to the bode tree
S31-E19,pancakes
S31-E19,reference to john coltrane
S31-E19,reference to duke ellington
S31-E19,reference to dizzy gillespie
S31-E19,reference to charlie parker
S31-E19,brunch
S31-E19,reference to youtube
S31-E19,reference to google
S31-E19,reference to bing
S31-E19,jazz music
S31-E19,reference to stephen hawking
S31-E19,reference to a brief history of time
S31-E19,amazon alexa
S31-E19,mediation
S31-E19,metaphor
S31-E19,kippah
S31-E19,to be continued
S31-E19,hanging from a flag pole
S31-E19,microfiche
S31-E19,reference to joan rivers
S31-E19,chinese proverb
S31-E20,reference to chopin
S31-E20,repo man
S31-E20,harp
S31-E20,stabbed in the chest
S31-E20,stabbed to death
S31-E20,strangled to death
S31-E20,decapitated
S31-E20,church service
S31-E20,valet parking
S31-E20,ark of the covenant
S31-E20,holy grail
S31-E20,episode title spoken by character
S31-E20,paper shredder
S31-E20,reference to the green bay packers
S31-E20,cricket
